rep,id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,treatment,fd_day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd_day_count,fd.day.count,mc_mass_init,mc_mass_true,mc_mass_true_intrp,pulse_cat,mc_mass_diff,total_p_cons,total_n_cons,trt_pulse,trt_total
1,2.4,2018-03-15,437.1,0,2,19.08,0,zone.2,1,0,0.9500000000000001,0,3,1,435.1,1.3599999999999999,1.3599999999999999,b1,NA,0.9500000000000001,0,constant,100
1,2.4,2018-03-18,437.43,NA,2.06,18.27,12.88,zone.2,2,0,0.9500000000000001,6.1999999999999975,2,2,435.1,1.2799999999999843,1.2799999999999843,b1,NA,1.9000000000000001,6.1999999999999975,constant,100
1,2.4,2018-03-22,438.69,NA,2.13,20.93,10.33,zone.2,3,0,0.9500000000000001,7.9399999999999995,1,3,435.1,4.539999999999975,4.539999999999975,b1,NA,2.85,14.139999999999997,constant,100
1,2.4,2018-03-26,440.26,2.39,2.12,22.53,13.26,zone.2,4,3.8000000000000003,0.7025000000000001,7.67,3,0,435.1,1.6724999999999683,1.6724999999999683,b1,NA,3.5525,21.809999999999995,constant,100
1,2.4,2018-03-29,439.81,NA,2.06,17.67,16.29,zone.2,5,0,0.7025000000000001,6.240000000000002,2,1,435.1,3.2924999999999796,3.2924999999999796,p1,NA,4.255000000000001,28.049999999999997,constant,100
1,2.4,2018-04-01,440.27,NA,2.04,19.06,17.86,zone.2,6,0,0.7025000000000001,-0.18999999999999773,1,2,435.1,5.87249999999996,5.87249999999996,p1,NA,4.9575000000000005,27.86,constant,100
1,2.4,2018-04-05,441.56,NA,2.08,18.66,9.65,zone.2,7,0,0.7025000000000001,9.409999999999998,0,3,435.1,0.9424999999999795,0.9424999999999795,p1,NA,5.660000000000001,37.269999999999996,constant,100
1,2.4,2018-04-09,442.54,5.49,2.1,17.53,9.47,zone.2,8,2.8100000000000005,0.8533333333333335,9.19,3,0,435.1,4.173333333333331,4.173333333333331,a1.b2,NA,6.5133333333333345,46.46,constant,100
1,2.4,2018-04-13,439.08,NA,2.05,19.48,11.36,zone.2,9,0,0.8533333333333335,6.170000000000002,2,1,435.1,2.7333333333332948,2.7333333333332948,a1.b2,NA,7.366666666666668,52.63,constant,100
1,2.4,2018-04-16,438.04,NA,2.16,16.72,12.76,zone.2,10,0,0.8533333333333335,6.720000000000001,1,2,435.1,3.7933333333333312,3.7933333333333312,a1.b2,NA,8.22,59.35,constant,100
1,2.4,2018-04-20,440.64,NA,2.09,18.86,13.23,zone.2,11,0,0.8533333333333335,3.4899999999999984,0,3,435.1,0.08333333333329707,0.08333333333329707,a1.b2,NA,9.073333333333334,62.84,constant,100
1,2.4,2018-04-24,439.3,5.84,2.03,18.39,15.47,zone.2,12,2.5600000000000005,0.39333333333333326,3.389999999999999,3,0,435.1,0.3433333333333219,0.3433333333333219,p2,NA,9.466666666666669,66.23,constant,100
1,2.4,2018-04-28,NA,NA,2.08,18.52,9.68,zone.2,13,0,0.39333333333333326,8.71,2,1,435.1,4.073333333333312,4.073333333333312,p2,NA,9.860000000000001,74.94,constant,100
1,2.4,2018-05-02,442.51,NA,1.99,NA,14.09,zone.2,14,0,0.39333333333333326,4.43,1,2,435.1,7.803333333333302,7.803333333333302,p2,NA,10.253333333333334,79.37,constant,100
1,2.4,2018-05-07,444.18,4.92,2.02,19.52,12.55,zone.2,15,1.1799999999999997,0,0,3,3,435.1,7.005555555555534,7.005555555555534,a2,NA,10.253333333333334,79.37,constant,100
1,2.4,2018-05-11,NA,NA,2.6,19.04,15.98,zone.2,16,0,0,3.539999999999999,2,1,435.1,6.207777777777768,6.207777777777768,a2,NA,10.253333333333334,82.91,constant,100
1,2.4,2018-05-14,442.52,NA,2.06,19.99,12.92,zone.2,17,0,0,6.119999999999999,1,2,435.1,5.41,5.41,a2,NA,10.253333333333334,89.03,constant,100
1,2.5,2018-03-15,439.29,0,2,19.74,0,zone.2,1,0,1.1749999999999998,0,3,1,437.29,-0.935,-0.935,b1,NA,1.1749999999999998,0,constant,100
1,2.5,2018-03-18,440.45,NA,2.09,17.55,9.82,zone.2,2,0,1.1749999999999998,9.919999999999998,2,2,437.29,2.334999999999968,2.334999999999968,b1,NA,2.3499999999999996,9.919999999999998,constant,100
1,2.5,2018-03-22,441.04,NA,1.96,19.45,7.94,zone.2,3,0,1.1749999999999998,9.61,1,3,437.29,4.925,4.925,b1,NA,3.5249999999999995,19.529999999999998,constant,100
1,2.5,2018-03-26,443.02,1.35,2.14,19.29,6.58,zone.2,4,4.699999999999999,1.6666666666666672,12.87,3,0,437.29,3.3466666666666285,3.3466666666666285,b1,NA,5.191666666666666,32.4,constant,100
1,2.5,2018-03-29,445.32,NA,2.03,18.63,8.76,zone.2,5,0,1.6666666666666672,10.53,2,1,437.29,7.556666666666639,7.556666666666639,p1,NA,6.858333333333334,42.92999999999999,constant,100
1,2.5,2018-04-01,445.32,NA,2.06,19.54,8.98,zone.2,6,0,1.6666666666666672,9.649999999999999,1,2,437.29,9.69666666666664,9.69666666666664,p1,NA,8.525,52.58,constant,100
1,2.5,2018-04-05,446.07,NA,2.05,18.18,7.66,zone.2,7,0,1.6666666666666672,11.879999999999999,0,3,437.29,4.21666666666664,4.21666666666664,p1,NA,10.191666666666668,64.46,constant,100
1,2.5,2018-04-09,446.57,3.28,2.12,18.53,7.99,zone.2,8,5.000000000000002,1.6333333333333337,10.19,3,0,437.29,6.803333333333307,6.803333333333307,a1.b2,NA,11.825000000000003,74.64999999999999,constant,100
1,2.5,2018-04-13,445.59,NA,2.02,19.49,7.34,zone.2,9,0,1.6333333333333337,11.190000000000001,2,1,437.29,7.813333333333288,7.813333333333288,a1.b2,NA,13.458333333333336,85.83999999999999,constant,100
1,2.5,2018-04-16,446.88,NA,2.06,19.4,8.16,zone.2,10,0,1.6333333333333337,11.329999999999998,1,2,437.29,11.223333333333308,11.223333333333308,a1.b2,NA,15.091666666666669,97.16999999999999,constant,100
1,2.5,2018-04-20,446.92,NA,2.07,18.37,7.2,zone.2,11,0,1.6333333333333337,12.2,0,3,437.29,5.063333333333329,5.063333333333329,a1.b2,NA,16.725,109.36999999999999,constant,100
1,2.5,2018-04-24,449.13,3.37,2.05,18.62,7.59,zone.2,12,4.900000000000001,0.6500000000000004,10.780000000000001,3,0,437.29,8.359999999999975,8.359999999999975,p2,NA,17.375000000000004,120.14999999999999,constant,100
1,2.5,2018-04-28,NA,NA,2.02,17.89,7.39,zone.2,13,0,0.6500000000000004,11.23,2,1,437.29,10.984999999999978,10.984999999999978,p2,NA,18.025000000000006,131.38,constant,100
1,2.5,2018-05-02,450.25,NA,2.06,20.65,8.4,zone.2,14,0,0.6500000000000004,9.49,1,2,437.29,13.60999999999998,13.60999999999998,p2,NA,18.675000000000004,140.87,constant,100
1,2.5,2018-05-07,450.23,4.18,2.11,18.52,11.83,zone.2,15,1.950000000000001,0,8.819999999999999,3,3,437.29,12.139999999999986,12.139999999999986,a2,NA,18.675000000000004,149.69,constant,100
1,2.5,2018-05-11,NA,NA,2.08,19.65,11.66,zone.2,16,0,0,6.859999999999999,2,1,437.29,10.669999999999993,10.669999999999993,a2,NA,18.675000000000004,156.54999999999998,constant,100
1,2.5,2018-05-14,449.45,NA,2.04,19.55,13.95,zone.2,17,0,0,5.699999999999999,1,2,437.29,9.2,9.2,a2,NA,18.675000000000004,162.25,constant,100
1,2.6,2018-03-15,446.92,0,2,18.38,0,zone.2,1,0,0.9375000000000001,0,3,1,444.92,-1.1825,-1.1825,b1,NA,0.9375000000000001,0,constant,100
1,2.6,2018-03-18,447.95,NA,2.14,17.78,9.23,zone.2,2,0,0.9375000000000001,9.149999999999999,2,2,444.92,1.9674999999999727,1.9674999999999727,b1,NA,1.8750000000000002,9.149999999999999,constant,100
1,2.6,2018-03-22,448.7,NA,1.97,17.94,8.08,zone.2,3,0,0.9375000000000001,9.700000000000001,1,3,444.92,4.717499999999973,4.717499999999973,b1,NA,2.8125000000000004,18.85,constant,100
1,2.6,2018-03-26,450.22,2.36,2.24,17.89,7.64,zone.2,4,3.7500000000000004,1.4950000000000006,10.3,3,0,444.92,2.685000000000012,2.685000000000012,b1,NA,4.307500000000001,29.15,constant,100
1,2.6,2018-03-29,448.8,NA,2.06,18.55,10.97,zone.2,5,0,1.4950000000000006,6.92,2,1,444.92,3.134999999999996,3.134999999999996,p1,NA,5.802500000000001,36.07,constant,100
1,2.6,2018-04-01,451.05,NA,2.04,19.87,9.07,zone.2,6,0,1.4950000000000006,9.48,1,2,444.92,7.6249999999999964,7.6249999999999964,p1,NA,7.297500000000002,45.55,constant,100
1,2.6,2018-04-05,451,NA,2.08,18.13,8.15,zone.2,7,0,1.4950000000000006,11.72,0,3,444.92,1.2349999999999843,1.2349999999999843,p1,NA,8.792500000000002,57.27,constant,100
1,2.6,2018-04-09,452.22,2.44,2.08,18.75,7.19,zone.2,8,5.980000000000002,1.64,10.939999999999998,3,0,444.92,4.820000000000011,4.820000000000011,a1.b2,NA,10.432500000000003,68.21,constant,100
1,2.6,2018-04-13,452.4,NA,2.04,17.75,9.23,zone.2,9,0,1.64,9.52,2,1,444.92,7.039999999999961,7.039999999999961,a1.b2,NA,12.072500000000002,77.73,constant,100
1,2.6,2018-04-16,453.22,NA,2.02,18.57,8.43,zone.2,10,0,1.64,9.32,1,2,444.92,9.940000000000012,9.940000000000012,a1.b2,NA,13.712500000000002,87.05,constant,100
1,2.6,2018-04-20,452.94,NA,2.03,19.1,7.43,zone.2,11,0,1.64,11.14,0,3,444.92,3.519999999999982,3.519999999999982,a1.b2,NA,15.352500000000003,98.19,constant,100
1,2.6,2018-04-24,450.04,3.25,2.1,17.69,9.6,zone.2,12,4.92,0.9633333333333337,9.500000000000002,3,0,444.92,2.0333333333333385,2.0333333333333385,p2,NA,16.315833333333337,107.69,constant,100
1,2.6,2018-04-28,NA,NA,2.04,18.51,7.73,zone.2,13,0,0.9633333333333337,9.96,2,1,444.92,6.99333333333334,6.99333333333334,p2,NA,17.27916666666667,117.65,constant,100
1,2.6,2018-05-02,455.91,NA,2.06,22.19,11.52,zone.2,14,0,0.9633333333333337,6.990000000000002,1,2,444.92,11.953333333333342,11.953333333333342,p2,NA,18.242500000000003,124.64,constant,100
1,2.6,2018-05-07,453.38,3.31,2.08,19.33,12.4,zone.2,15,2.890000000000001,0,9.790000000000001,3,3,444.92,10.312222222222228,10.312222222222228,a2,NA,18.242500000000003,134.43,constant,100
1,2.6,2018-05-11,NA,NA,2.03,17.38,10.51,zone.2,16,0,0,8.819999999999999,2,1,444.92,8.671111111111115,8.671111111111115,a2,NA,18.242500000000003,143.25,constant,100
1,2.6,2018-05-14,456.42,NA,2.09,19.34,10.77,zone.2,17,0,0,6.609999999999999,1,2,444.92,7.03,7.03,a2,NA,18.242500000000003,149.86,constant,100
1,2.7,2018-03-15,429.84,0,2,23.78,0,zone.2,1,0,1.07,0,3,1,427.84,1.5000000000000002,1.5000000000000002,b1,NA,1.07,0,constant,100
1,2.7,2018-03-18,430.51,NA,2.1,24.48,17.25,zone.2,2,0,1.07,6.530000000000001,2,2,427.84,1.740000000000016,1.740000000000016,b1,NA,2.14,6.530000000000001,constant,100
1,2.7,2018-03-22,432.1,NA,2.16,17.44,15.44,zone.2,3,0,1.07,9.040000000000001,1,3,427.84,5.330000000000048,5.330000000000048,b1,NA,3.21,15.570000000000002,constant,100
1,2.7,2018-03-26,434.72,3.05,2.15,17.48,9.06,zone.2,4,3.21,1.253333333333333,8.38,3,0,427.84,3.873333333333385,3.873333333333385,b1,NA,4.463333333333333,23.950000000000003,constant,100
1,2.7,2018-03-29,433.72,NA,2.09,17.96,10.91,zone.2,5,0,1.253333333333333,6.57,2,1,427.84,4.983333333333386,4.983333333333386,p1,NA,5.716666666666666,30.520000000000003,constant,100
1,2.7,2018-04-01,434.33,NA,2.12,20.04,11.15,zone.2,6,0,1.253333333333333,6.8100000000000005,1,2,427.84,7.743333333333342,7.743333333333342,p1,NA,6.969999999999999,37.330000000000005,constant,100
1,2.7,2018-04-05,435.8,NA,2.09,17.79,7.9,zone.2,7,0,1.253333333333333,12.139999999999999,0,3,427.84,2.8533333333333695,2.8533333333333695,p1,NA,8.223333333333333,49.47,constant,100
1,2.7,2018-04-09,437.31,4.69,2.1,17.84,7.57,zone.2,8,3.759999999999999,1.9033333333333335,10.219999999999999,3,0,427.84,7.163333333333361,7.163333333333361,a1.b2,NA,10.126666666666665,59.69,constant,100
1,2.7,2018-04-13,435.19,NA,2.05,18.62,10.18,zone.2,9,0,1.9033333333333335,7.66,2,1,427.84,7.153333333333356,7.153333333333356,a1.b2,NA,12.03,67.35,constant,100
1,2.7,2018-04-16,433.79,NA,2.1,18.7,11.81,zone.2,10,0,1.9033333333333335,6.8100000000000005,1,2,427.84,7.853333333333379,7.853333333333379,a1.b2,NA,13.933333333333334,74.16,constant,100
1,2.7,2018-04-20,434.7,NA,2.12,20.13,11.78,zone.2,11,0,1.9033333333333335,6.92,0,3,427.84,2.513333333333348,2.513333333333348,a1.b2,NA,15.836666666666666,81.08,constant,100
1,2.7,2018-04-24,435.98,2.66,2.08,18.94,8.54,zone.2,12,5.710000000000001,1.1800000000000002,11.59,3,0,427.84,5.100000000000043,5.100000000000043,p2,NA,17.016666666666666,92.67,constant,100
1,2.7,2018-04-28,NA,NA,2.06,18.48,8.84,zone.2,13,0,1.1800000000000002,10.100000000000001,2,1,427.84,8.205000000000048,8.205000000000048,p2,NA,18.196666666666665,102.77000000000001,constant,100
1,2.7,2018-05-02,437.97,NA,2.01,19.48,12.88,zone.2,14,0,1.1800000000000002,5.6,1,2,427.84,11.310000000000052,11.310000000000052,p2,NA,19.376666666666665,108.37,constant,100
1,2.7,2018-05-07,438.81,1.43,2,18.54,9.77,zone.2,15,4.720000000000001,0,9.71,3,3,427.84,9.113333333333369,9.113333333333369,a2,NA,19.376666666666665,118.08,constant,100
1,2.7,2018-05-11,NA,NA,2.11,18.96,11.2,zone.2,16,0,0,7.34,2,1,427.84,6.916666666666684,6.916666666666684,a2,NA,19.376666666666665,125.42,constant,100
1,2.7,2018-05-14,439.02,NA,2.09,19.96,13.75,zone.2,17,0,0,5.210000000000001,1,2,427.84,4.72,4.72,a2,NA,19.376666666666665,130.63,constant,100
1,3.1,2018-03-15,431.67,0,2,13.56,0,zone.3,1,0,0.6874999999999998,0,3,1,429.67,0.5374999999999996,0.5374999999999996,b1,NA,0.6874999999999998,0,pulse,100
1,3.1,2018-03-18,432.03,NA,1.13,14.45,7.27,zone.3,2,0,0.6874999999999998,6.290000000000001,2,2,429.67,1.0474999999999566,1.0474999999999566,b1,NA,1.3749999999999996,6.290000000000001,pulse,100
1,3.1,2018-03-22,432.06,NA,1.15,14.72,6.47,zone.3,3,0,0.6874999999999998,7.9799999999999995,1,3,429.67,3.0774999999999864,3.0774999999999864,b1,NA,2.062499999999999,14.27,pulse,100
1,3.1,2018-03-26,432.28,1.53,1.16,14.28,7.55,zone.3,4,2.749999999999999,2.3366666666666664,7.170000000000001,3,0,429.67,2.6666666666666234,2.6666666666666234,b1,NA,4.399166666666666,21.44,pulse,100
1,3.1,2018-03-29,432.04,NA,3.14,27.35,7.99,zone.3,5,0,2.3366666666666664,6.289999999999999,2,1,429.67,3.5466666666666713,3.5466666666666713,p1,NA,6.735833333333332,27.73,pulse,100
1,3.1,2018-04-01,434.32,NA,3.08,26.38,18.89,zone.3,6,0,2.3366666666666664,8.46,1,2,429.67,6.986666666666643,6.986666666666643,p1,NA,9.072499999999998,36.19,pulse,100
1,3.1,2018-04-05,439.75,NA,3.03,23.91,13.98,zone.3,7,0,2.3366666666666664,12.399999999999999,0,3,429.67,5.036666666666651,5.036666666666651,p1,NA,11.409166666666666,48.59,pulse,100
1,3.1,2018-04-09,437.99,3.4,1.08,13.49,12.22,zone.3,8,7.01,0.7000000000000002,11.69,3,0,429.67,2.909999999999994,2.909999999999994,a1.b2,NA,12.109166666666665,60.28,pulse,100
1,3.1,2018-04-13,435.2,NA,1.07,14.32,7.65,zone.3,9,0,0.7000000000000002,5.84,2,1,429.67,5.149999999999973,5.149999999999973,a1.b2,NA,12.809166666666666,66.12,pulse,100
1,3.1,2018-04-16,433.26,NA,1.07,13.39,6.68,zone.3,10,0,0.7000000000000002,7.640000000000001,1,2,429.67,4.289999999999975,4.289999999999975,a1.b2,NA,13.509166666666665,73.76,pulse,100
1,3.1,2018-04-20,434.61,NA,1.09,14.37,7.81,zone.3,11,0,0.7000000000000002,5.580000000000001,0,3,429.67,2.4199999999999973,2.4199999999999973,a1.b2,NA,14.209166666666667,79.34,pulse,100
1,3.1,2018-04-24,433.57,2.21,3.01,25.67,6.22,zone.3,12,2.1000000000000005,1.6233333333333333,8.149999999999999,3,0,429.67,3.3633333333333106,3.3633333333333106,p2,NA,15.8325,87.49,pulse,100
1,3.1,2018-04-28,NA,NA,3.01,24.99,10.34,zone.3,13,0,1.6233333333333333,15.330000000000002,2,1,429.67,8.053333333333324,8.053333333333324,p2,NA,17.45583333333333,102.82000000000001,pulse,100
1,3.1,2018-05-02,440.79,NA,3.06,26.9,16.36,zone.3,14,0,1.6233333333333333,8.629999999999999,1,2,429.67,12.743333333333338,12.743333333333338,p2,NA,19.079166666666666,111.45,pulse,100
1,3.1,2018-05-07,442.42,4.21,1.01,14.68,13.94,zone.3,15,4.87,0,12.959999999999999,NA,3,429.67,9.878888888888891,9.878888888888891,a2,NA,19.079166666666666,124.41,pulse,100
1,3.1,2018-05-11,NA,NA,1.05,14.7,6.83,zone.3,16,0,0,7.85,NA,1,429.67,7.014444444444447,7.014444444444447,a2,NA,19.079166666666666,132.26,pulse,100
1,3.1,2018-05-14,437.87,NA,1.03,14.78,7.37,zone.3,17,0,0,7.329999999999999,NA,2,429.67,4.15,4.15,a2,NA,19.079166666666666,139.59,pulse,100
1,3.2,2018-03-15,435.68,0,2,14.75,0,zone.3,1,0,1.04,0,3,1,433.68,-1.62,-1.62,b1,NA,1.04,0,pulse,100
1,3.2,2018-03-18,435.85,NA,1.12,14.63,7.64,zone.3,2,0,1.04,7.11,2,2,433.68,1.210000000000016,1.210000000000016,b1,NA,2.08,7.11,pulse,100
1,3.2,2018-03-22,435.26,NA,1.04,13.86,7.41,zone.3,3,0,1.04,7.220000000000001,1,3,433.68,2.619999999999984,2.619999999999984,b1,NA,3.12,14.330000000000002,pulse,100
1,3.2,2018-03-26,436.02,1.04,1.16,15.29,5.98,zone.3,4,3.12,1.0525,7.879999999999999,3,0,433.68,1.2324999999999748,1.2324999999999748,b1,NA,4.1725,22.21,pulse,100
1,3.2,2018-03-29,440.19,NA,3.1,25.75,8.48,zone.3,5,0,1.0525,6.809999999999999,2,1,433.68,6.402499999999991,6.402499999999991,p1,NA,5.225,29.02,pulse,100
1,3.2,2018-04-01,438.73,NA,3.08,26.46,15.97,zone.3,6,0,1.0525,9.78,1,2,433.68,6.102500000000012,6.102500000000012,p1,NA,6.2775,38.8,pulse,100
1,3.2,2018-04-05,443.68,NA,3.17,25.48,13.62,zone.3,7,0,1.0525,12.840000000000002,0,3,433.68,3.7125000000000004,3.7125000000000004,p1,NA,7.33,51.64,pulse,100
1,3.2,2018-04-09,442.98,6.3,1.04,13.48,14.47,zone.3,8,4.21,0.6074999999999999,11.01,3,0,433.68,3.6575000000000113,3.6575000000000113,a1.b2,NA,7.9375,62.65,pulse,100
1,3.2,2018-04-13,436.99,NA,1.04,13.87,7.39,zone.3,9,0,0.6074999999999999,6.090000000000001,2,1,433.68,2.877500000000002,2.877500000000002,a1.b2,NA,8.545,68.74,pulse,100
1,3.2,2018-04-16,435.16,NA,1.02,12.61,6,zone.3,10,0,0.6074999999999999,7.869999999999999,1,2,433.68,2.087500000000018,2.087500000000018,a1.b2,NA,9.1525,76.61,pulse,100
1,3.2,2018-04-20,436.32,NA,1.11,13.75,7.26,zone.3,11,0,0.6074999999999999,5.35,0,3,433.68,0.1474999999999862,0.1474999999999862,a1.b2,NA,9.76,81.96,pulse,100
1,3.2,2018-04-24,438.31,1.78,3.11,24.89,6.97,zone.3,12,2.4299999999999997,0.9866666666666667,6.78,3,0,433.68,3.486666666666662,3.486666666666662,p2,NA,10.746666666666666,88.74,pulse,100
1,3.2,2018-04-28,NA,NA,3.08,24.46,9.33,zone.3,13,0,0.9866666666666667,15.56,2,1,433.68,7.486666666666664,7.486666666666664,p2,NA,11.733333333333333,104.3,pulse,100
1,3.2,2018-05-02,444.18,NA,3.06,26.16,17.31,zone.3,14,0,0.9866666666666667,7.150000000000002,1,2,433.68,11.486666666666666,11.486666666666666,p2,NA,12.72,111.45,pulse,100
1,3.2,2018-05-07,447.63,6.29,1.06,14.32,13.08,zone.3,15,2.96,0,13.08,3,3,433.68,9.094444444444445,9.094444444444445,a2,NA,12.72,124.53,pulse,100
1,3.2,2018-05-11,NA,NA,1.08,14.89,7.83,zone.3,16,0,0,6.49,2,1,433.68,6.702222222222222,6.702222222222222,a2,NA,12.72,131.02,pulse,100
1,3.2,2018-05-14,440.83,NA,1.03,15.74,8.77,zone.3,17,0,0,6.120000000000001,1,2,433.68,4.31,4.31,a2,NA,12.72,137.14000000000001,pulse,100
1,3.3,2018-03-15,435.46,0,2,14.23,0,zone.3,1,0,0.49999999999999983,0,3,1,433.46,0.9500000000000453,0.9500000000000453,b1,NA,0.49999999999999983,0,pulse,100
1,3.3,2018-03-18,435.91,NA,1.14,15.07,9.87,zone.3,2,0,0.49999999999999983,4.360000000000001,2,2,433.46,0.9500000000000453,0.9500000000000453,b1,NA,0.9999999999999997,4.360000000000001,pulse,100
1,3.3,2018-03-22,436.63,NA,1.01,13.57,9.21,zone.3,3,0,0.49999999999999983,5.859999999999999,1,3,433.46,3.670000000000016,3.670000000000016,b1,NA,1.4999999999999996,10.22,pulse,100
1,3.3,2018-03-26,437.38,2.65,1.19,14.53,7.56,zone.3,4,1.4999999999999996,0.9075,6.010000000000001,3,0,433.46,2.677500000000016,2.677500000000016,b1,NA,2.4074999999999993,16.23,pulse,100
1,3.3,2018-03-29,436.82,NA,3.15,27.13,8.44,zone.3,5,0,0.9075,6.09,2,1,433.46,3.077500000000014,3.077500000000014,p1,NA,3.3149999999999995,22.32,pulse,100
1,3.3,2018-04-01,438.9,NA,3.07,26.39,21.99,zone.3,6,0,0.9075,5.140000000000001,1,2,433.46,6.3474999999999975,6.3474999999999975,p1,NA,4.222499999999999,27.46,pulse,100
1,3.3,2018-04-05,442.13,NA,3.1,25.16,17.58,zone.3,7,0,0.9075,8.810000000000002,0,3,433.46,2.1675000000000155,2.1675000000000155,p1,NA,5.129999999999999,36.27,pulse,100
1,3.3,2018-04-09,445.38,6.88,1.09,13.8,15.96,zone.3,8,3.63,0.67,9.2,3,0,433.46,6.420000000000016,6.420000000000016,a1.b2,NA,5.8,45.470000000000006,pulse,100
1,3.3,2018-04-13,439.55,NA,1.06,13.57,6.86,zone.3,9,0,0.67,6.94,2,1,433.46,5.670000000000032,5.670000000000032,a1.b2,NA,6.47,52.410000000000004,pulse,100
1,3.3,2018-04-16,438.64,NA,1.05,14.09,7.89,zone.3,10,0,0.67,5.680000000000001,1,2,433.46,5.850000000000007,5.850000000000007,a1.b2,NA,7.14,58.09,pulse,100
1,3.3,2018-04-20,438.9,NA,1.13,15.1,7.24,zone.3,11,0,0.67,6.85,0,3,433.46,2.9099999999999975,2.9099999999999975,a1.b2,NA,7.81,64.94,pulse,100
1,3.3,2018-04-24,439.18,1.65,3.09,24.57,7.74,zone.3,12,2.68,0.6266666666666669,7.359999999999999,3,0,433.46,4.1666666666666945,4.1666666666666945,p2,NA,8.436666666666666,72.3,pulse,100
1,3.3,2018-04-28,NA,NA,3.08,24.41,13.84,zone.3,13,0,0.6266666666666669,10.73,2,1,433.46,7.956666666666683,7.956666666666683,p2,NA,9.063333333333333,83.03,pulse,100
1,3.3,2018-05-02,444.58,NA,2.98,26.19,16.59,zone.3,14,0,0.6266666666666669,7.82,1,2,433.46,11.746666666666671,11.746666666666671,p2,NA,9.69,90.85000000000001,pulse,100
1,3.3,2018-05-07,446.97,7.27,1.11,15.13,17.96,zone.3,15,1.8800000000000008,0,8.23,3,3,433.46,8.744444444444447,8.744444444444447,a2,NA,9.69,99.08,pulse,100
1,3.3,2018-05-11,NA,NA,1.1,13.7,10.4,zone.3,16,0,0,4.73,2,1,433.46,5.742222222222225,5.742222222222225,a2,NA,9.69,103.81,pulse,100
1,3.3,2018-05-14,440.03,NA,1.11,15.05,9.42,zone.3,17,0,0,4.279999999999999,1,2,433.46,2.74,2.74,a2,NA,9.69,108.09,pulse,100
1,3.4,2018-03-15,437.84,0,2,15.51,0,zone.3,1,0,0.45000000000000007,0,3,1,435.84,0.2899999999999999,0.2899999999999999,b1,NA,0.45000000000000007,0,pulse,100
1,3.4,2018-03-18,437.79,NA,1.11,15.07,6.77,zone.3,2,0,0.45000000000000007,8.74,2,2,435.84,0.40000000000004554,0.40000000000004554,b1,NA,0.9000000000000001,8.74,pulse,100
1,3.4,2018-03-22,437.54,NA,1.05,14.42,6.96,zone.3,3,0,0.45000000000000007,8.11,1,3,435.84,2.1500000000000457,2.1500000000000457,b1,NA,1.35,16.85,pulse,100
1,3.4,2018-03-26,438.1,2.36,1.09,13.65,6.93,zone.3,4,1.8000000000000003,0.9566666666666667,7.49,3,0,435.84,1.0566666666667142,1.0566666666667142,b1,NA,2.3066666666666666,24.34,pulse,100
1,3.4,2018-03-29,436.12,NA,3.07,26.9,7.82,zone.3,5,0,0.9566666666666667,5.83,2,1,435.84,0.14666666666669614,0.14666666666669614,p1,NA,3.2633333333333336,30.17,pulse,100
1,3.4,2018-04-01,439.83,NA,3.01,26.46,18.6,zone.3,6,0,0.9566666666666667,8.299999999999997,1,2,435.84,4.946666666666676,4.946666666666676,p1,NA,4.220000000000001,38.47,pulse,100
1,3.4,2018-04-05,441.98,NA,3.09,26.14,12.85,zone.3,7,0,0.9566666666666667,13.610000000000001,0,3,435.84,-0.07333333333328984,-0.07333333333328984,p1,NA,5.176666666666667,52.08,pulse,100
1,3.4,2018-04-09,442.54,7.39,1.04,14.31,20.38,zone.3,8,2.87,0.7866666666666665,5.760000000000002,3,0,435.84,1.3866666666667125,1.3866666666667125,a1.b2,NA,5.963333333333333,57.84,pulse,100
1,3.4,2018-04-13,435.81,NA,1.13,14.12,7.56,zone.3,9,0,0.7866666666666665,6.750000000000001,2,1,435.84,-0.28333333333330624,-0.28333333333330624,a1.b2,NA,6.75,64.59,pulse,100
1,3.4,2018-04-16,435.61,NA,1.06,15.01,8.37,zone.3,10,0,0.7866666666666665,5.75,1,2,435.84,0.5566666666667052,0.5566666666667052,a1.b2,NA,7.536666666666666,70.34,pulse,100
1,3.4,2018-04-20,435.44,NA,1.13,14.93,8.08,zone.3,11,0,0.7866666666666665,6.93,0,3,435.84,-2.8433333333333106,-2.8433333333333106,a1.b2,NA,8.323333333333332,77.27,pulse,100
